downtime_id,batch_id,machine_id,production_date,start_ts,end_ts,duration_minutes,reported_duration_minutes,reported_reason_code,reported_reason_label,true_reason_code,true_reason_label,was_logged
Dd365afe1498d-2,Bd365afe1498d,1,2022-01-25,2022-01-25 04:40:15.221203794,2022-01-25 04:41:29.587229862,1.24,1.24,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D4f7fba0d2b88-0,B4f7fba0d2b88,2,2022-01-25,2022-01-25 02:07:03.530873282,2022-01-25 02:09:23.530873282,2.33,2.33,01,Changeover / SMED,01,Changeover / SMED,False
Dcfd0ff3075f8-0,Bcfd0ff3075f8,2,2022-01-25,2022-01-25 02:09:48.236755634,2022-01-25 02:09:52.990064667,0.08,0.08,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dcfd0ff3075f8-1,Bcfd0ff3075f8,2,2022-01-25,2022-01-25 02:09:52.990064667,2022-01-25 02:11:13.792443218,1.35,1.35,01,Changeover / SMED,01,Changeover / SMED,False
D2ad314b7b4eb-0,B2ad314b7b4eb,1,2022-01-27,2022-01-27 02:00:00.000000000,2022-01-27 02:01:26.226815243,1.44,1.44,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D2ad314b7b4eb-1,B2ad314b7b4eb,1,2022-01-27,2022-01-27 02:01:26.226815243,2022-01-27 02:02:33.003709365,1.11,1.11,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D278fb0d1da3c-0,B278fb0d1da3c,1,2022-01-27,2022-01-27 03:19:12.941176470,2022-01-27 03:27:29.723679710,8.28,8.28,99,Other,01,Changeover / SMED,True
D4bfdebdf7113-0,B4bfdebdf7113,1,2022-01-27,2022-01-27 03:44:18.823529411,2022-01-27 03:46:21.427710369,2.04,2.04,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D4bfdebdf7113-1,B4bfdebdf7113,1,2022-01-27,2022-01-27 03:46:21.427710369,2022-01-27 03:52:52.245713095,6.51,6.51,99,Other,01,Changeover / SMED,True
D11506e283bba-0,B11506e283bba,2,2022-01-27,2022-01-27 02:00:00.000000000,2022-01-27 02:01:29.835370889,1.5,1.5,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D3ee5a9f4a024-0,B3ee5a9f4a024,2,2022-01-27,2022-01-27 02:03:45.490196078,2022-01-27 02:08:13.824771701,4.47,5.0,99,Other,01,Changeover / SMED,True
D5afee424fcab-0,B5afee424fcab,1,2022-01-27,2022-01-27 04:06:16.470588235,2022-01-27 04:13:29.954407685,7.22,5.0,99,Other,01,Changeover / SMED,True
D42e00e82c14a-0,B42e00e82c14a,1,2022-01-27,2022-01-27 04:23:50.588235294,2022-01-27 04:33:14.404513076,9.4,10.0,99,Other,01,Changeover / SMED,True
D12843445d52a-0,B12843445d52a,1,2022-01-27,2022-01-27 04:43:42.789253632,2022-01-27 04:45:13.132774551,1.51,1.51,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D12843445d52a-1,B12843445d52a,1,2022-01-27,2022-01-27 04:45:13.132774551,2022-01-27 04:56:18.377458060,11.09,10.0,99,Other,01,Changeover / SMED,True
D1f8c4b1e9b50-0,B1f8c4b1e9b50,1,2022-01-27,2022-01-27 04:58:31.716552960,2022-01-27 04:59:25.641121931,0.9,0.9,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1f8c4b1e9b50-1,B1f8c4b1e9b50,1,2022-01-27,2022-01-27 04:59:25.641121931,2022-01-27 05:00:54.896452526,1.49,1.49,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1f8c4b1e9b50-2,B1f8c4b1e9b50,1,2022-01-27,2022-01-27 05:00:54.896452526,2022-01-27 05:12:04.112987009,11.15,10.0,99,Other,01,Changeover / SMED,True
D78cfe2cc2df4-0,B78cfe2cc2df4,1,2022-01-27,2022-01-27 05:36:10.540082372,2022-01-27 05:41:47.307611499,5.61,5.0,99,Other,01,Changeover / SMED,True
D458b25b091f1-0,B458b25b091f1,1,2022-01-27,2022-01-27 05:57:36.886055841,2022-01-27 05:59:26.632589380,1.83,1.83,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D458b25b091f1-1,B458b25b091f1,1,2022-01-27,2022-01-27 05:59:26.632589380,2022-01-27 06:11:07.582748310,11.68,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D4014f4902fe7-0,B4014f4902fe7,2,2022-01-27,2022-01-27 02:09:01.177932105,2022-01-27 02:10:38.955860774,1.63,1.63,01,Changeover / SMED,01,Changeover / SMED,False
D9dadad8a1f89-0,B9dadad8a1f89,2,2022-01-27,2022-01-27 02:10:56.210789363,2022-01-27 02:12:21.766476948,1.43,1.43,01,Changeover / SMED,01,Changeover / SMED,False
D36b73978d183-0,B36b73978d183,1,2022-01-27,2022-01-27 06:13:30.646870511,2022-01-27 06:20:37.895058726,7.12,5.0,01,Changeover / SMED,01,Changeover / SMED,True
D563f23ff8047-0,B563f23ff8047,1,2022-01-27,2022-01-27 06:42:47.509615609,2022-01-27 06:56:09.306032893,13.36,13.36,01,Changeover / SMED,01,Changeover / SMED,True
Dd9bcd763fdcf-0,Bd9bcd763fdcf,1,2022-01-28,2022-01-28 02:00:00.000000000,2022-01-28 02:01:27.976004879,1.47,1.47,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Df22b02c10dad-0,Bf22b02c10dad,2,2022-01-28,2022-01-28 02:06:41.960784313,2022-01-28 02:11:53.440276289,5.19,5.0,99,Other,01,Changeover / SMED,True
Db57c2991101c-0,Bb57c2991101c,1,2022-01-28,2022-01-28 02:50:11.764705882,2022-01-28 03:00:15.503220380,10.06,10.06,01,Changeover / SMED,01,Changeover / SMED,True
De8305fe626cd-0,Be8305fe626cd,2,2022-01-28,2022-01-28 02:13:20.001842782,2022-01-28 02:14:35.001842782,1.25,1.25,01,Changeover / SMED,01,Changeover / SMED,False
Dcbbe62529f67-0,Bcbbe62529f67,1,2022-01-28,2022-01-28 03:08:14.117647058,2022-01-28 03:17:54.107451949,9.67,10.0,99,Other,01,Changeover / SMED,True
Dea4b18eb6596-0,Bea4b18eb6596,2,2022-01-28,2022-01-28 02:14:48.237136900,2022-01-28 02:16:26.015065569,1.63,1.63,01,Changeover / SMED,01,Changeover / SMED,False
D5762292a5730-0,B5762292a5730,1,2022-01-28,2022-01-28 03:48:19.168253331,2022-01-28 03:56:09.530870781,7.84,10.0,99,Other,01,Changeover / SMED,True
D66c1f714efef-0,B66c1f714efef,2,2022-01-28,2022-01-28 02:16:43.269994158,2022-01-28 02:16:46.134638876,0.05,0.05,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D66c1f714efef-1,B66c1f714efef,2,2022-01-28,2022-01-28 02:16:46.134638876,2022-01-28 02:18:08.825681743,1.38,1.38,01,Changeover / SMED,01,Changeover / SMED,False
D1b981c0a72fa-0,B1b981c0a72fa,3,2022-01-28,2022-01-28 02:00:00.000000000,2022-01-28 02:00:45.803897452,0.76,0.76,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Db80aa59d86c2-0,Bb80aa59d86c2,1,2022-01-28,2022-01-28 04:04:12.929068002,2022-01-28 04:12:33.850528435,8.35,8.35,99,Other,01,Changeover / SMED,True
D9572dd63fac7-0,B9572dd63fac7,1,2022-01-28,2022-01-28 04:25:07.831028787,2022-01-28 04:29:41.974710122,4.57,5.0,99,Other,01,Changeover / SMED,True
D947e9f7a00bb-0,B947e9f7a00bb,1,2022-01-29,2022-01-29 02:00:00.000000000,2022-01-29 02:01:38.318576733,1.64,1.64,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D947e9f7a00bb-1,B947e9f7a00bb,1,2022-01-29,2022-01-29 02:01:38.318576733,2022-01-29 02:03:19.258018348,1.68,1.68,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D947e9f7a00bb-2,B947e9f7a00bb,1,2022-01-29,2022-01-29 02:03:19.258018348,2022-01-29 02:04:08.470418558,0.82,0.82,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D947e9f7a00bb-3,B947e9f7a00bb,1,2022-01-29,2022-01-29 02:04:08.470418558,2022-01-29 02:05:24.776623764,1.27,1.27,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D947e9f7a00bb-4,B947e9f7a00bb,1,2022-01-29,2022-01-29 02:05:24.776623764,2022-01-29 02:06:08.827477203,0.73,0.73,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D18378fbf8ea9-0,B18378fbf8ea9,2,2022-01-29,2022-01-29 02:12:54.509803921,2022-01-29 02:24:44.416580886,11.83,10.0,99,Other,01,Changeover / SMED,True
D18378fbf8ea9-1,B18378fbf8ea9,2,2022-01-29,2022-01-29 02:24:44.416580886,2022-01-29 02:26:23.996379180,1.66,1.66,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Daa5b10f05ff9-0,Baa5b10f05ff9,1,2022-01-29,2022-01-29 05:12:09.411764705,2022-01-29 05:13:07.201556918,0.96,0.96,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Daa5b10f05ff9-1,Baa5b10f05ff9,1,2022-01-29,2022-01-29 05:13:07.201556918,2022-01-29 05:18:45.427960751,5.64,5.0,99,Other,01,Changeover / SMED,True
D2396a317910e-0,B2396a317910e,1,2022-01-29,2022-01-29 06:07:03.529411764,2022-01-29 06:08:15.790871861,1.2,1.2,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D2396a317910e-1,B2396a317910e,1,2022-01-29,2022-01-29 06:08:15.790871861,2022-01-29 06:10:06.193331657,1.84,1.84,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D2396a317910e-2,B2396a317910e,1,2022-01-29,2022-01-29 06:10:06.193331657,2022-01-29 06:19:59.340903336,9.89,10.0,99,Other,01,Changeover / SMED,True
D2396a317910e-3,B2396a317910e,1,2022-01-29,2022-01-29 06:19:59.340903337,2022-01-29 06:21:29.813176386,1.51,1.51,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dc393913147b5-0,Bc393913147b5,1,2022-01-29,2022-01-29 06:53:20.000000000,2022-01-29 07:07:19.994814846,14.0,14.0,01,Changeover / SMED,01,Changeover / SMED,True
Dd158f54e13ac-0,Bd158f54e13ac,1,2022-01-29,2022-01-29 07:09:48.229193937,2022-01-29 07:10:24.293465421,0.6,0.6,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dd158f54e13ac-1,Bd158f54e13ac,1,2022-01-29,2022-01-29 07:10:24.293465421,2022-01-29 07:15:23.230309269,4.98,5.0,99,Other,01,Changeover / SMED,True
D73cc395283bd-0,B73cc395283bd,2,2022-01-29,2022-01-29 02:30:31.377441925,2022-01-29 02:34:18.712143476,3.79,3.79,99,Other,01,Changeover / SMED,True
Df99e0ee5e6ee-0,Bf99e0ee5e6ee,1,2022-01-29,2022-01-29 07:24:26.675582664,2022-01-29 07:31:40.838208602,7.24,5.0,99,Other,01,Changeover / SMED,True
Dbcda7cc01487-0,Bbcda7cc01487,2,2022-01-29,2022-01-29 02:34:58.830031985,2022-01-29 02:39:03.274853659,4.07,4.07,99,Other,01,Changeover / SMED,True
De55d8a6bd0aa-0,Be55d8a6bd0aa,1,2022-01-29,2022-01-29 07:42:00.793229722,2022-01-29 07:52:13.402366235,10.21,10.0,01,Changeover / SMED,01,Changeover / SMED,True
De55d8a6bd0aa-1,Be55d8a6bd0aa,1,2022-01-29,2022-01-29 07:52:13.402366235,2022-01-29 07:53:49.197691301,1.6,1.6,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D66bcdc1db5ac-0,B66bcdc1db5ac,1,2022-01-29,2022-01-29 08:50:09.379260387,2022-01-29 08:52:28.078207436,2.31,2.31,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D66bcdc1db5ac-1,B66bcdc1db5ac,1,2022-01-29,2022-01-29 08:52:28.078207436,2022-01-29 08:53:08.484083477,0.67,0.67,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D66bcdc1db5ac-2,B66bcdc1db5ac,1,2022-01-29,2022-01-29 08:53:08.484083477,2022-01-29 09:09:11.557154664,16.05,15.0,01,Changeover / SMED,01,Changeover / SMED,True
D66bcdc1db5ac-3,B66bcdc1db5ac,1,2022-01-29,2022-01-29 09:09:11.557154664,2022-01-29 09:10:38.178634367,1.44,1.44,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D66bcdc1db5ac-4,B66bcdc1db5ac,1,2022-01-29,2022-01-29 09:10:38.178634368,2022-01-29 09:11:23.439449682,0.75,0.75,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D65cbf15f3073-0,B65cbf15f3073,1,2022-01-29,2022-01-29 09:58:17.965291051,2022-01-29 10:05:42.721705678,7.41,5.0,99,Other,01,Changeover / SMED,True
D65cbf15f3073-1,B65cbf15f3073,1,2022-01-29,2022-01-29 10:05:42.721705678,2022-01-29 10:06:33.030583816,0.84,0.84,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D9dccde72aa3d-0,B9dccde72aa3d,2,2022-01-29,2022-01-29 02:39:46.412175131,2022-01-29 02:42:25.301554419,2.65,2.65,01,Changeover / SMED,01,Changeover / SMED,False
D6044d1173cf3-0,B6044d1173cf3,1,2022-01-29,2022-01-29 10:22:08.606513057,2022-01-29 10:27:29.871352237,5.35,5.35,01,Changeover / SMED,01,Changeover / SMED,True
D0a9c1d0cfe0d-0,B0a9c1d0cfe0d,1,2022-01-29,2022-01-29 10:36:57.533812385,2022-01-29 10:55:35.847535890,18.64,18.64,01,Changeover / SMED,01,Changeover / SMED,True
D0a9c1d0cfe0d-1,B0a9c1d0cfe0d,1,2022-01-29,2022-01-29 10:55:35.847535890,2022-01-29 10:56:15.256972281,0.66,0.66,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D8a4367ddfb04-0,B8a4367ddfb04,1,2022-01-29,2022-01-29 11:14:36.357341797,2022-01-29 11:24:11.130027455,9.58,10.0,99,Other,01,Changeover / SMED,True
D8a4367ddfb04-1,B8a4367ddfb04,1,2022-01-29,2022-01-29 11:24:11.130027455,2022-01-29 11:25:31.923211050,1.35,1.35,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D8a4367ddfb04-2,B8a4367ddfb04,1,2022-01-29,2022-01-29 11:25:31.923211050,2022-01-29 11:27:30.819735257,1.98,1.98,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Ddc1e3041af69-0,Bdc1e3041af69,2,2022-01-29,2022-01-29 02:42:53.340856647,2022-01-29 02:44:43.341026400,1.83,1.83,01,Changeover / SMED,01,Changeover / SMED,False
D8f14248a70ad-0,B8f14248a70ad,2,2022-01-29,2022-01-29 02:45:02.752821063,2022-01-29 02:46:40.530749732,1.63,1.63,01,Changeover / SMED,01,Changeover / SMED,False
Db60dc01054a5-0,Bb60dc01054a5,1,2022-01-29,2022-01-29 11:38:43.496561949,2022-01-29 11:48:34.013174923,9.84,9.84,99,Other,01,Changeover / SMED,True
D73bbe4690804-0,B73bbe4690804,1,2022-01-29,2022-01-29 12:08:00.359307048,2022-01-29 12:09:11.591785015,1.19,1.19,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D73bbe4690804-1,B73bbe4690804,1,2022-01-29,2022-01-29 12:09:11.591785015,2022-01-29 12:22:51.240589885,13.66,15.0,99,Other,01,Changeover / SMED,True
D73bbe4690804-2,B73bbe4690804,1,2022-01-29,2022-01-29 12:22:51.240589885,2022-01-29 12:24:08.924603162,1.29,1.29,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D2210a5c7b1af-0,B2210a5c7b1af,2,2022-01-29,2022-01-29 02:46:57.785678321,2022-01-29 02:48:37.785678320,1.67,1.67,01,Changeover / SMED,01,Changeover / SMED,False
D8c6bf56aefa6-0,B8c6bf56aefa6,1,2022-01-31,2022-01-31 02:00:00.000000000,2022-01-31 02:01:28.742943037,1.48,1.48,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D8c6bf56aefa6-1,B8c6bf56aefa6,1,2022-01-31,2022-01-31 02:01:28.742943037,2022-01-31 02:02:45.324755298,1.28,1.28,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D8c6bf56aefa6-2,B8c6bf56aefa6,1,2022-01-31,2022-01-31 02:02:45.324755299,2022-01-31 02:03:57.927633216,1.21,1.21,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Da81c9afaad06-0,Ba81c9afaad06,1,2022-01-31,2022-01-31 03:05:52.941176470,2022-01-31 03:06:15.424814993,0.37,0.37,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Da81c9afaad06-1,Ba81c9afaad06,1,2022-01-31,2022-01-31 03:06:15.424814993,2022-01-31 03:14:16.893545348,8.02,8.02,01,Changeover / SMED,01,Changeover / SMED,True
D0021aecaa4eb-0,B0021aecaa4eb,2,2022-01-31,2022-01-31 02:00:00.000000000,2022-01-31 02:00:40.547999567,0.68,0.68,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D6b4a019d85d5-0,B6b4a019d85d5,1,2022-01-31,2022-01-31 03:23:55.294117647,2022-01-31 03:33:54.228056695,9.98,10.0,99,Other,01,Changeover / SMED,True
Dda76ffabb702-0,Bda76ffabb702,2,2022-01-31,2022-01-31 02:02:46.666666666,2022-01-31 02:03:37.354774281,0.84,0.84,01,Changeover / SMED,01,Changeover / SMED,False
Dda76ffabb702-1,Bda76ffabb702,2,2022-01-31,2022-01-31 02:03:37.354774281,2022-01-31 02:03:44.999999999,0.13,0.13,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D3424ba83a9ab-0,B3424ba83a9ab,2,2022-01-31,2022-01-31 02:03:55.294117647,2022-01-31 02:06:15.294765798,2.33,2.33,01,Changeover / SMED,01,Changeover / SMED,False
Dab8cb1e690c8-0,Bab8cb1e690c8,1,2022-01-31,2022-01-31 03:37:15.294117647,2022-01-31 03:40:28.880242964,3.23,5.0,99,Other,01,Changeover / SMED,True
Da77e4c84b7c0-0,Ba77e4c84b7c0,2,2022-01-31,2022-01-31 02:06:40.000762530,2022-01-31 02:08:05.556450115,1.43,1.43,01,Changeover / SMED,01,Changeover / SMED,False
Dac75bb24e450-0,Bac75bb24e450,1,2022-02-01,2022-02-01 02:00:00.000000000,2022-02-01 02:00:50.859250717,0.85,0.85,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dac75bb24e450-1,Bac75bb24e450,1,2022-02-01,2022-02-01 02:00:50.859250717,2022-02-01 02:02:30.402760908,1.66,1.66,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dac75bb24e450-2,Bac75bb24e450,1,2022-02-01,2022-02-01 02:02:30.402760908,2022-02-01 02:03:58.863378974,1.47,1.47,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dac75bb24e450-3,Bac75bb24e450,1,2022-02-01,2022-02-01 02:03:58.863378974,2022-02-01 02:05:35.609221361,1.61,1.61,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D4c09b5892c4e-0,B4c09b5892c4e,1,2022-02-01,2022-02-01 03:18:25.882352941,2022-02-01 03:24:38.831027454,6.22,6.22,99,Other,01,Changeover / SMED,True
D4cac81d84e98-0,B4cac81d84e98,1,2022-02-01,2022-02-01 03:38:02.352941176,2022-02-01 03:39:19.777558325,1.29,1.29,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D4cac81d84e98-1,B4cac81d84e98,1,2022-02-01,2022-02-01 03:39:19.777558325,2022-02-01 03:44:44.997471220,5.42,5.42,99,Other,01,Changeover / SMED,True
D4cac81d84e98-2,B4cac81d84e98,1,2022-02-01,2022-02-01 03:44:44.997471220,2022-02-01 03:46:11.918526713,1.45,1.45,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D77d769869115-0,B77d769869115,1,2022-02-01,2022-02-01 03:56:04.705882352,2022-02-01 04:06:04.569339325,10.0,10.0,99,Other,01,Changeover / SMED,True
Dcfd596e086fc-0,Bcfd596e086fc,2,2022-02-01,2022-02-01 02:02:44.706644883,2022-02-01 02:03:59.706644883,1.25,1.25,01,Changeover / SMED,01,Changeover / SMED,False
D48494b839394-0,B48494b839394,1,2022-02-01,2022-02-01 04:23:53.787308026,2022-02-01 04:32:45.702665342,8.87,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D5aa361d90a69-0,B5aa361d90a69,1,2022-02-01,2022-02-01 04:55:57.827793045,2022-02-01 05:08:32.524286424,12.58,15.0,01,Changeover / SMED,01,Changeover / SMED,True
D5aa361d90a69-1,B5aa361d90a69,1,2022-02-01,2022-02-01 05:08:32.524286424,2022-02-01 05:10:27.283294057,1.91,1.91,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dc8c68d09deac-0,Bc8c68d09deac,2,2022-02-01,2022-02-01 02:04:12.941939001,2022-02-01 02:05:26.275385503,1.22,1.22,01,Changeover / SMED,01,Changeover / SMED,False
D3a85ee99a8e3-0,B3a85ee99a8e3,2,2022-02-01,2022-02-01 02:05:39.216581945,2022-02-01 02:06:59.216581945,1.33,1.33,01,Changeover / SMED,01,Changeover / SMED,False
Df57bf58a4a3b-0,Bf57bf58a4a3b,1,2022-02-03,2022-02-03 02:00:00.000000000,2022-02-03 02:01:02.922988142,1.05,1.05,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Df57bf58a4a3b-1,Bf57bf58a4a3b,1,2022-02-03,2022-02-03 02:01:02.922988142,2022-02-03 02:01:29.900180936,0.45,0.45,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D1ca4ae8ccd44-0,B1ca4ae8ccd44,1,2022-02-03,2022-02-03 03:07:27.058823529,2022-02-03 03:10:27.058823529,3.0,3.0,01,Changeover / SMED,01,Changeover / SMED,True
D1ca4ae8ccd44-1,B1ca4ae8ccd44,1,2022-02-03,2022-02-03 03:10:27.058823529,2022-02-03 03:12:14.602321460,1.79,1.79,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Da3de17629eb3-0,Ba3de17629eb3,2,2022-02-03,2022-02-03 02:00:00.000000000,2022-02-03 02:01:09.887492801,1.16,1.16,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D2c5d304f90c0-0,B2c5d304f90c0,2,2022-02-03,2022-02-03 02:05:01.962182286,2022-02-03 02:07:56.962182286,2.92,2.92,01,Changeover / SMED,01,Changeover / SMED,False
Dfeb7a397d516-0,Bfeb7a397d516,1,2022-02-03,2022-02-03 03:25:29.411764705,2022-02-03 03:34:34.972020904,9.09,10.0,99,Other,01,Changeover / SMED,True
Dfeb7a397d516-1,Bfeb7a397d516,1,2022-02-03,2022-02-03 03:34:34.972020904,2022-02-03 03:35:16.213152783,0.69,0.69,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D787b45bf54bb-0,B787b45bf54bb,2,2022-02-03,2022-02-03 02:08:27.844535227,2022-02-03 02:11:06.733669315,2.65,2.65,01,Changeover / SMED,01,Changeover / SMED,False
D0e256869a9d2-0,B0e256869a9d2,1,2022-02-03,2022-02-03 03:41:23.137254901,2022-02-03 03:49:48.482286820,8.42,8.42,01,Changeover / SMED,01,Changeover / SMED,True
D0e256869a9d2-1,B0e256869a9d2,1,2022-02-03,2022-02-03 03:49:48.482286820,2022-02-03 03:50:44.398230197,0.93,0.93,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D852816cb4f76-0,B852816cb4f76,1,2022-02-03,2022-02-03 04:01:15.338273240,2022-02-03 04:09:56.928663802,8.69,10.0,01,Changeover / SMED,01,Changeover / SMED,True
D3e5fc78ff93e-0,B3e5fc78ff93e,2,2022-02-03,2022-02-03 02:11:34.772928272,2022-02-03 02:13:04.755947754,1.5,1.5,01,Changeover / SMED,01,Changeover / SMED,False
D3e5fc78ff93e-1,B3e5fc78ff93e,2,2022-02-03,2022-02-03 02:13:04.755947754,2022-02-03 02:13:12.550856941,0.13,0.13,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D3a61bf9c4288-0,B3a61bf9c4288,1,2022-02-03,2022-02-03 04:21:07.539291578,2022-02-03 04:31:52.783521127,10.75,10.0,99,Other,01,Changeover / SMED,True
D3a61bf9c4288-1,B3a61bf9c4288,1,2022-02-03,2022-02-03 04:31:52.783521127,2022-02-03 04:33:45.637408776,1.88,1.88,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dad1aff95fae9-0,Bad1aff95fae9,1,2022-02-03,2022-02-03 04:54:35.382428833,2022-02-03 04:56:51.784435652,2.27,2.27,06,Micro-stop (never logged),06,Micro-stop (never logged),False
Dad1aff95fae9-1,Bad1aff95fae9,1,2022-02-03,2022-02-03 04:56:51.784435652,2022-02-03 05:00:30.087974146,3.64,5.0,99,Other,01,Changeover / SMED,True
De856b4166e73-0,Be856b4166e73,1,2022-02-03,2022-02-03 05:19:41.264781774,2022-02-03 05:19:59.264781774,0.3,0.3,06,Micro-stop (never logged),06,Micro-stop (never logged),False
De856b4166e73-1,Be856b4166e73,1,2022-02-03,2022-02-03 05:19:59.264781774,2022-02-03 05:26:01.535834662,6.04,6.04,01,Changeover / SMED,01,Changeover / SMED,True
Dc87047a107b6-0,Bc87047a107b6,1,2022-02-04,2022-02-04 02:00:00.000000000,2022-02-04 02:01:38.714258721,1.65,1.65,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D2d1024fde6b9-0,B2d1024fde6b9,1,2022-02-04,2022-02-04 03:02:44.705882352,2022-02-04 03:10:36.958800884,7.87,10.0,99,Other,01,Changeover / SMED,True
D2d1024fde6b9-1,B2d1024fde6b9,1,2022-02-04,2022-02-04 03:10:36.958800884,2022-02-04 03:12:00.192895308,1.39,1.39,06,Micro-stop (never logged),06,Micro-stop (never logged),False
D54a034c8dd1d-0,B54a034c8dd1d,1,2022-02-04,2022-02-04 03:25:29.411764705,2022-02-04 03:35:09.990807954,9.68,10.0,99,Other,01,Changeover / SMED,True
Df7c98a6553c1-0,Bf7c98a6553c1,2,2022-02-04,2022-02-04 02:01:23.333333333,2022-02-04 02:03:28.333333333,2.08,2.08,01,Changeover / SMED,01,Changeover / SMED,False
D679e2669a14e-0,B679e2669a14e,1,2022-02-04,2022-02-04 03:41:57.647058823,2022-02-04 03:43:05.484634746,1.13,1.13,06,Micro-stop (never logged),06,Micro-stop (never logged),False
