batch_id,production_date,product_id,machine_id,planned_units,loads_used,scheduled_start_ts,scheduled_end_ts,planned_production_minutes,actual_start_ts,actual_end_ts,run_time_minutes,good_units,scrap_units
B241bb791fea0,2021-11-12,13,1,18,0.6667,2021-11-12 04:34:11.808861475,2021-11-12 05:10:16.354407120,36.08,2021-11-12 04:34:11.808861475,2021-11-12 05:10:16.354407120,27.85,13,1
B94d153b61993,2021-11-12,9,1,16,0.4444,2021-11-12 05:10:16.354407121,2021-11-12 05:31:42.700380590,21.44,2021-11-12 05:10:16.354407121,2021-11-12 05:31:42.700380590,12.57,8,1
B9a15d96c928d,2021-11-12,23,2,14,0.0648,2021-11-12 02:06:38.040423026,2021-11-12 02:08:36.995038535,1.98,2021-11-12 02:06:38.040423026,2021-11-12 02:08:36.995038535,0.3,2,0
B2e7804295950,2021-11-12,21,2,12,0.0556,2021-11-12 02:08:36.995038536,2021-11-12 02:10:03.269681479,1.44,2021-11-12 02:08:36.995038536,2021-11-12 02:10:03.269681479,0.22,1,0
B976365df65ab,2021-11-12,10,1,10,0.3704,2021-11-12 05:31:42.700380590,2021-11-12 05:52:37.602341374,20.92,2021-11-12 05:31:42.700380590,2021-11-12 05:52:37.602341374,8.35,3,0
B8898f3985cb9,2021-11-12,7,1,10,0.3704,2021-11-12 05:52:37.602341374,2021-11-12 06:12:40.127644510,20.04,2021-11-12 05:52:37.602341374,2021-11-12 06:12:40.127644510,10.23,5,0
Bfe75cfced36b,2021-11-12,20,3,2,0.0,2021-11-12 02:00:00.000000000,2021-11-12 02:02:21.176470588,2.35,2021-11-12 02:00:00.000000000,2021-11-12 02:02:21.176470588,2.35,1,0
B24c70194c4ff,2021-11-13,1,1,632,7.0222,2021-11-13 02:00:00.000000000,2021-11-13 06:07:50.588235294,247.84,2021-11-13 02:00:00.000000000,2021-11-13 06:07:50.588235294,240.73,548,35
B412dc765f202,2021-11-13,2,2,230,0.7986,2021-11-13 02:00:00.000000000,2021-11-13 02:18:47.450980392,18.79,2021-11-13 02:00:00.000000000,2021-11-13 02:18:47.450980392,16.99,222,15
B99b32a06d8c1,2021-11-13,3,2,182,0.8426,2021-11-13 02:18:47.450980392,2021-11-13 02:39:36.476370760,20.82,2021-11-13 02:18:47.450980392,2021-11-13 02:39:36.476370760,15.82,139,6
B6cd50ba30b1a,2021-11-13,4,1,134,1.4889,2021-11-13 06:07:50.588235294,2021-11-13 07:00:23.529411764,52.55,2021-11-13 06:07:50.588235294,2021-11-13 07:00:23.529411764,45.43,114,7
B3e0a00d4dd75,2021-11-13,5,1,126,1.4,2021-11-13 07:00:23.529411764,2021-11-13 07:49:48.235294116,49.41,2021-11-13 07:00:23.529411764,2021-11-13 07:49:48.235294116,37.37,86,5
Bc93ab8d722b2,2021-11-13,8,2,56,0.2593,2021-11-13 02:39:36.476370760,2021-11-13 02:46:19.091371164,6.71,2021-11-13 02:39:36.476370760,2021-11-13 02:46:19.091371164,1.08,8,1
B3709e039dfc6,2021-11-13,12,2,42,0.1167,2021-11-13 02:46:19.091371164,2021-11-13 02:50:34.387025312,4.25,2021-11-13 02:46:19.091371164,2021-11-13 02:50:34.387025312,0.64,6,0
Bc0db18f4b05b,2021-11-13,15,1,42,0.359,2021-11-13 07:49:48.235294117,2021-11-13 08:01:37.749685011,11.83,2021-11-13 07:49:48.235294117,2021-11-13 08:01:37.749685011,1.77,6,0
B21643f9a3739,2021-11-13,6,1,38,0.4222,2021-11-13 08:01:37.749685012,2021-11-13 08:17:31.475175208,15.9,2021-11-13 08:01:37.749685012,2021-11-13 08:17:31.475175208,4.98,10,1
B360032fbcae8,2021-11-13,13,1,36,1.3333,2021-11-13 08:17:31.475175208,2021-11-13 09:29:40.566266499,72.15,2021-11-13 08:17:31.475175208,2021-11-13 09:29:40.566266499,49.27,22,2
B55fcade7d770,2021-11-13,11,2,30,0.0694,2021-11-13 02:50:34.387025313,2021-11-13 02:51:47.916437077,1.23,2021-11-13 02:50:34.387025313,2021-11-13 02:51:47.916437077,0.18,4,0
B38683d5c9625,2021-11-13,14,1,30,1.1111,2021-11-13 09:29:40.566266500,2021-11-13 10:32:25.272148852,62.75,2021-11-13 09:29:40.566266500,2021-11-13 10:32:25.272148852,54.84,25,2
B125c87640f50,2021-11-13,9,1,30,0.8333,2021-11-13 10:32:25.272148852,2021-11-13 11:12:37.170849106,40.2,2021-11-13 10:32:25.272148852,2021-11-13 11:12:37.170849106,24.28,19,1
Bb2dc82098c9d,2021-11-13,19,1,28,0.6222,2021-11-13 11:12:37.170849107,2021-11-13 11:40:26.252274780,27.82,2021-11-13 11:12:37.170849107,2021-11-13 11:40:26.252274780,4.17,4,0
Baba6f90a576a,2021-11-13,10,1,26,0.963,2021-11-13 11:40:26.252274781,2021-11-13 12:34:48.997372820,54.38,2021-11-13 11:40:26.252274781,2021-11-13 12:34:48.997372820,40.57,19,1
B541d616b0689,2021-11-13,7,1,24,0.8889,2021-11-13 12:34:48.997372820,2021-11-13 13:22:55.058100347,48.1,2021-11-13 12:34:48.997372820,2021-11-13 13:22:55.058100347,36.73,17,1
Bc6a69061cd84,2021-11-13,16,1,20,0.7407,2021-11-13 13:22:55.058100348,2021-11-13 14:04:44.862021916,41.83,2021-11-13 13:22:55.058100348,2021-11-13 14:04:44.862021916,27.94,14,0
B4804b72cfe19,2021-11-13,27,2,20,0.0926,2021-11-13 02:51:47.916437078,2021-11-13 02:54:11.707508651,2.4,2021-11-13 02:51:47.916437078,2021-11-13 02:54:11.707508651,0.36,3,0
Bdf073d00768e,2021-11-13,24,2,16,0.0741,2021-11-13 02:54:11.707508651,2021-11-13 02:56:06.740365909,1.92,2021-11-13 02:54:11.707508651,2021-11-13 02:56:06.740365909,0.29,2,0
B57f7338b5a11,2021-11-13,26,2,8,0.0556,2021-11-13 02:56:06.740365909,2021-11-13 02:57:40.858012967,1.57,2021-11-13 02:56:06.740365909,2021-11-13 02:57:40.858012967,0.24,1,0
B143f065fb4c0,2021-11-13,20,3,4,0.0,2021-11-13 02:00:00.000000000,2021-11-13 02:04:42.352941176,4.71,2021-11-13 02:00:00.000000000,2021-11-13 02:04:42.352941176,4.71,4,0
Bc5be6d292fd8,2021-11-15,1,1,178,1.9778,2021-11-15 02:00:00.000000000,2021-11-15 03:09:48.235294117,69.8,2021-11-15 02:00:00.000000000,2021-11-15 03:09:48.235294117,67.24,170,9
Bc703fca5945d,2021-11-15,2,2,56,0.1944,2021-11-15 02:00:00.000000000,2021-11-15 02:04:34.509803921,4.58,2021-11-15 02:00:00.000000000,2021-11-15 02:04:34.509803921,4.58,50,2
Bdb1437986a6d,2021-11-15,5,1,54,0.6,2021-11-15 03:09:48.235294117,2021-11-15 03:30:58.823529411,21.18,2021-11-15 03:09:48.235294117,2021-11-15 03:30:58.823529411,14.02,34,3
B8c07e59cfb93,2021-11-15,4,1,54,0.6,2021-11-15 03:30:58.823529411,2021-11-15 03:52:09.411764705,21.18,2021-11-15 03:30:58.823529411,2021-11-15 03:52:09.411764705,8.85,24,1
Bb8fcf1a9f307,2021-11-15,17,1,44,0.4074,2021-11-15 03:52:09.411764705,2021-11-15 04:05:34.635552357,13.42,2021-11-15 03:52:09.411764705,2021-11-15 04:05:34.635552357,2.01,7,0
Be54bde91c9cd,2021-11-15,18,1,26,0.4815,2021-11-15 04:05:34.635552358,2021-11-15 04:24:50.241041484,19.26,2021-11-15 04:05:34.635552358,2021-11-15 04:24:50.241041484,12.73,16,1
B8ca6cc179112,2021-11-15,25,1,16,0.3556,2021-11-15 04:24:50.241041484,2021-11-15 04:40:44.001856154,15.9,2021-11-15 04:24:50.241041484,2021-11-15 04:40:44.001856154,3.84,4,0
B9e0ea5017bd3,2021-11-15,20,3,8,0.0,2021-11-15 02:00:00.000000000,2021-11-15 02:09:24.705882352,9.41,2021-11-15 02:00:00.000000000,2021-11-15 02:09:24.705882352,9.41,8,0
Bac98a42954df,2021-11-16,1,1,144,1.6,2021-11-16 02:00:00.000000000,2021-11-16 02:56:28.235294117,56.47,2021-11-16 02:00:00.000000000,2021-11-16 02:56:28.235294117,56.47,145,5
B4d24351480b4,2021-11-16,3,2,44,0.2037,2021-11-16 02:00:00.000000000,2021-11-16 02:05:01.962182286,5.03,2021-11-16 02:00:00.000000000,2021-11-16 02:05:01.962182286,5.03,48,2
Bb0dd6340beb5,2021-11-16,2,2,36,0.125,2021-11-16 02:05:01.962182286,2021-11-16 02:07:58.432770521,2.94,2021-11-16 02:05:01.962182286,2021-11-16 02:07:58.432770521,0.44,5,0
B0ac773b17dae,2021-11-16,5,1,32,0.3556,2021-11-16 02:56:28.235294117,2021-11-16 03:09:01.176470587,12.55,2021-11-16 02:56:28.235294117,2021-11-16 03:09:01.176470587,6.53,15,1
B353c2e79e958,2021-11-16,4,1,30,0.3333,2021-11-16 03:09:01.176470588,2021-11-16 03:20:47.058823529,11.76,2021-11-16 03:09:01.176470588,2021-11-16 03:20:47.058823529,1.76,4,0
B3017175bba45,2021-11-16,9,1,18,0.5,2021-11-16 03:20:47.058823529,2021-11-16 03:44:54.198043681,24.12,2021-11-16 03:20:47.058823529,2021-11-16 03:44:54.198043681,15.06,10,1
Bfdd817abab25,2021-11-16,22,1,18,0.4,2021-11-16 03:44:54.198043682,2021-11-16 04:02:47.178960186,17.88,2021-11-16 03:44:54.198043682,2021-11-16 04:02:47.178960186,5.84,6,0
B655a100382d7,2021-11-16,16,1,16,0.5926,2021-11-16 04:02:47.178960186,2021-11-16 04:36:15.022097440,33.46,2021-11-16 04:02:47.178960186,2021-11-16 04:36:15.022097440,20.8,9,1
B49889745c572,2021-11-16,21,2,16,0.0741,2021-11-16 02:07:58.432770522,2021-11-16 02:09:53.465627780,1.92,2021-11-16 02:07:58.432770522,2021-11-16 02:09:53.465627780,0.29,2,0
Bb5b47c0d5e41,2021-11-16,7,1,14,0.5185,2021-11-16 04:36:15.022097441,2021-11-16 05:04:18.557521832,28.06,2021-11-16 04:36:15.022097441,2021-11-16 05:04:18.557521832,10.55,5,0
Bca5a10cf8030,2021-11-16,14,1,12,0.4444,2021-11-16 05:04:18.557521832,2021-11-16 05:29:24.439874773,25.1,2021-11-16 05:04:18.557521832,2021-11-16 05:29:24.439874773,17.12,8,1
B20e3983f1c59,2021-11-16,26,2,12,0.0833,2021-11-16 02:09:53.465627780,2021-11-16 02:12:14.642098368,2.35,2021-11-16 02:09:53.465627780,2021-11-16 02:12:14.642098368,0.35,2,0
B963bb3c5c3b8,2021-11-16,20,3,6,0.0,2021-11-16 02:00:00.000000000,2021-11-16 02:07:03.529411764,7.06,2021-11-16 02:00:00.000000000,2021-11-16 02:07:03.529411764,7.06,6,0
B72aae33870af,2021-11-18,1,1,168,1.8667,2021-11-18 02:00:00.000000000,2021-11-18 03:05:52.941176470,65.88,2021-11-18 02:00:00.000000000,2021-11-18 03:05:52.941176470,61.18,158,9
Bf8fe403999ed,2021-11-18,4,1,54,0.6,2021-11-18 03:05:52.941176470,2021-11-18 03:27:03.529411764,21.18,2021-11-18 03:05:52.941176470,2021-11-18 03:27:03.529411764,18.18,42,3
B5623a2b47b85,2021-11-18,6,1,46,0.5111,2021-11-18 03:27:03.529411764,2021-11-18 03:46:18.039215685,19.24,2021-11-18 03:27:03.529411764,2021-11-18 03:46:18.039215685,11.48,26,2
B3220a80bdb10,2021-11-18,2,2,42,0.1458,2021-11-18 02:00:00.000000000,2021-11-18 02:03:25.882352941,3.43,2021-11-18 02:00:00.000000000,2021-11-18 02:03:25.882352941,3.43,41,1
B692c649b1c2c,2021-11-18,5,1,40,0.4444,2021-11-18 03:46:18.039215686,2021-11-18 04:01:59.215686274,15.69,2021-11-18 03:46:18.039215686,2021-11-18 04:01:59.215686274,7.47,18,1
Bb8bdfba659f5,2021-11-18,3,2,26,0.1204,2021-11-18 02:03:25.882352941,2021-11-18 02:06:24.314551565,2.97,2021-11-18 02:03:25.882352941,2021-11-18 02:06:24.314551565,0.45,4,0
B0f07d1642763,2021-11-18,24,2,22,0.1019,2021-11-18 02:06:24.314551565,2021-11-18 02:09:02.484730295,2.64,2021-11-18 02:06:24.314551565,2021-11-18 02:09:02.484730295,0.4,3,0
Bfd51cf3a70a6,2021-11-18,8,2,18,0.0833,2021-11-18 02:09:02.484730295,2021-11-18 02:11:11.896694710,2.16,2021-11-18 02:09:02.484730295,2021-11-18 02:11:11.896694710,0.32,2,0
B947c82d497ce,2021-11-18,10,1,18,0.6667,2021-11-18 04:01:59.215686274,2021-11-18 04:39:38.039215685,37.65,2021-11-18 04:01:59.215686274,2021-11-18 04:39:38.039215685,26.15,11,1
B086bfe59feec,2021-11-18,27,2,12,0.0556,2021-11-18 02:11:11.896694711,2021-11-18 02:12:38.171337654,1.44,2021-11-18 02:11:11.896694711,2021-11-18 02:12:38.171337654,0.22,2,0
Baeb5d16e3cf2,2021-11-18,7,1,10,0.3704,2021-11-18 04:39:38.039215686,2021-11-18 04:59:40.564518822,20.04,2021-11-18 04:39:38.039215686,2021-11-18 04:59:40.564518822,10.12,5,0
B502b2e8cf72a,2021-11-18,20,3,8,0.0,2021-11-18 02:00:00.000000000,2021-11-18 02:09:24.705882352,9.41,2021-11-18 02:00:00.000000000,2021-11-18 02:09:24.705882352,9.41,8,0
B0134f986975f,2021-11-19,1,1,196,2.1778,2021-11-19 02:00:00.000000000,2021-11-19 03:16:51.764705882,76.86,2021-11-19 02:00:00.000000000,2021-11-19 03:16:51.764705882,75.16,172,11
Bb194e5903031,2021-11-19,2,2,56,0.1944,2021-11-19 02:00:00.000000000,2021-11-19 02:04:34.509803921,4.58,2021-11-19 02:00:00.000000000,2021-11-19 02:04:34.509803921,4.58,51,2
B2385e815793d,2021-11-19,5,1,52,0.5778,2021-11-19 03:16:51.764705882,2021-11-19 03:37:15.294117646,20.39,2021-11-19 03:16:51.764705882,2021-11-19 03:37:15.294117646,10.17,24,2
B6a9015c42e55,2021-11-19,11,2,32,0.0741,2021-11-19 02:04:34.509803921,2021-11-19 02:05:52.941176470,1.31,2021-11-19 02:04:34.509803921,2021-11-19 02:05:52.941176470,0.2,4,0
B4b226aea72be,2021-11-19,4,1,30,0.3333,2021-11-19 03:37:15.294117647,2021-11-19 03:49:01.176470588,11.76,2021-11-19 03:37:15.294117647,2021-11-19 03:49:01.176470588,7.26,18,1
B777669495f77,2021-11-19,3,2,26,0.1204,2021-11-19 02:05:52.941176470,2021-11-19 02:08:51.373375094,2.97,2021-11-19 02:05:52.941176470,2021-11-19 02:08:51.373375094,0.45,3,0
B31f37e9c3ce5,2021-11-19,19,1,24,0.5333,2021-11-19 03:49:01.176470588,2021-11-19 04:12:51.817692594,23.84,2021-11-19 03:49:01.176470588,2021-11-19 04:12:51.817692594,16.04,15,1
B9c48826d4bca,2021-11-19,22,1,18,0.4,2021-11-19 04:12:51.817692594,2021-11-19 04:30:44.798609098,17.88,2021-11-19 04:12:51.817692594,2021-11-19 04:30:44.798609098,6.04,6,0
B5e0b5576188a,2021-11-19,25,1,16,0.3556,2021-11-19 04:30:44.798609098,2021-11-19 04:46:38.559423768,15.9,2021-11-19 04:30:44.798609098,2021-11-19 04:46:38.559423768,3.8,3,0
B7246c1409b8f,2021-11-19,14,1,16,0.5926,2021-11-19 04:46:38.559423769,2021-11-19 05:20:06.402561023,33.46,2021-11-19 04:46:38.559423769,2021-11-19 05:20:06.402561023,26.97,13,0
B1862d33c1fd8,2021-11-19,26,2,14,0.0972,2021-11-19 02:08:51.373375094,2021-11-19 02:11:36.079257446,2.75,2021-11-19 02:08:51.373375094,2021-11-19 02:11:36.079257446,0.41,2,0
B9d3f1ba958f5,2021-11-19,7,1,12,0.4444,2021-11-19 05:20:06.402561024,2021-11-19 05:44:09.432924787,24.05,2021-11-19 05:20:06.402561024,2021-11-19 05:44:09.432924787,9.45,4,0
B3662f7a173b6,2021-11-19,27,2,12,0.0556,2021-11-19 02:11:36.079257447,2021-11-19 02:13:02.353900390,1.44,2021-11-19 02:11:36.079257447,2021-11-19 02:13:02.353900390,0.22,1,0
Bfcd430fd0f4a,2021-11-19,21,2,12,0.0556,2021-11-19 02:13:02.353900391,2021-11-19 02:14:28.628543334,1.44,2021-11-19 02:13:02.353900391,2021-11-19 02:14:28.628543334,0.22,1,0
Bd48254286556,2021-11-19,23,2,12,0.0556,2021-11-19 02:14:28.628543335,2021-11-19 02:16:10.589642343,1.7,2021-11-19 02:14:28.628543335,2021-11-19 02:16:10.589642343,0.25,1,0
B26edb01661fa,2021-11-19,16,1,12,0.4444,2021-11-19 05:44:09.432924788,2021-11-19 06:09:15.315277729,25.1,2021-11-19 05:44:09.432924788,2021-11-19 06:09:15.315277729,17.71,7,0
Ba5ca2285d01b,2021-11-19,20,3,6,0.0,2021-11-19 02:00:00.000000000,2021-11-19 02:07:03.529411764,7.06,2021-11-19 02:00:00.000000000,2021-11-19 02:07:03.529411764,7.06,6,0
Bb0a9ed5d3378,2021-11-20,1,1,566,6.2889,2021-11-20 02:00:00.000000000,2021-11-20 05:41:57.647058823,221.96,2021-11-20 02:00:00.000000000,2021-11-20 05:41:57.647058823,213.54,534,27
Bb8efa908398f,2021-11-20,2,2,226,0.7847,2021-11-20 02:00:00.000000000,2021-11-20 02:18:27.843137254,18.46,2021-11-20 02:00:00.000000000,2021-11-20 02:18:27.843137254,17.41,214,18
B8f1467778dd2,2021-11-20,3,2,152,0.7037,2021-11-20 02:18:27.843137254,2021-11-20 02:35:50.985221517,17.39,2021-11-20 02:18:27.843137254,2021-11-20 02:35:50.985221517,11.54,101,4
B32cbdba15f79,2021-11-20,5,1,148,1.6444,2021-11-20 05:41:57.647058823,2021-11-20 06:39:59.999999999,58.04,2021-11-20 05:41:57.647058823,2021-11-20 06:39:59.999999999,54.74,126,5
Bb52df1a2399f,2021-11-20,4,1,118,1.3111,2021-11-20 06:40:00.000000000,2021-11-20 07:26:16.470588235,46.27,2021-11-20 06:40:00.000000000,2021-11-20 07:26:16.470588235,35.31,79,6
B92fe9ea0d0aa,2021-11-20,17,1,52,0.4815,2021-11-20 07:26:16.470588235,2021-11-20 07:42:08.098700915,15.86,2021-11-20 07:26:16.470588235,2021-11-20 07:42:08.098700915,4.46,13,1
Bdec9c45c6e78,2021-11-20,8,2,50,0.2315,2021-11-20 02:35:50.985221518,2021-11-20 02:41:50.462900450,5.99,2021-11-20 02:35:50.985221518,2021-11-20 02:41:50.462900450,0.9,6,1
B4e9593859333,2021-11-20,15,1,46,0.3932,2021-11-20 07:42:08.098700915,2021-11-20 07:55:05.185890942,12.95,2021-11-20 07:42:08.098700915,2021-11-20 07:55:05.185890942,9.95,34,1
B69ebd540522f,2021-11-20,12,2,34,0.0944,2021-11-20 02:41:50.462900450,2021-11-20 02:45:17.130810951,3.44,2021-11-20 02:41:50.462900450,2021-11-20 02:45:17.130810951,0.52,5,0
B649f0cc5ebc9,2021-11-20,13,1,30,1.1111,2021-11-20 07:55:05.185890943,2021-11-20 08:55:12.761800352,60.13,2021-11-20 07:55:05.185890943,2021-11-20 08:55:12.761800352,50.44,24,1
B2d76e649ad05,2021-11-20,9,1,24,0.6667,2021-11-20 08:55:12.761800352,2021-11-20 09:27:22.280760555,32.16,2021-11-20 08:55:12.761800352,2021-11-20 09:27:22.280760555,15.38,10,1
B83d0bf19f1a6,2021-11-20,7,1,24,0.8889,2021-11-20 09:27:22.280760556,2021-11-20 10:15:28.341488083,48.1,2021-11-20 09:27:22.280760556,2021-11-20 10:15:28.341488083,43.61,20,2
B17e1e624cfd5,2021-11-20,26,2,20,0.1389,2021-11-20 02:45:17.130810952,2021-11-20 02:49:12.424928599,3.92,2021-11-20 02:45:17.130810952,2021-11-20 02:49:12.424928599,0.59,3,0
Baeb52e2839e2,2021-11-20,24,2,20,0.0926,2021-11-20 02:49:12.424928599,2021-11-20 02:51:36.216000172,2.4,2021-11-20 02:49:12.424928599,2021-11-20 02:51:36.216000172,0.36,3,0
B556b69a0383f,2021-11-20,27,2,20,0.0926,2021-11-20 02:51:36.216000172,2021-11-20 02:54:00.007071745,2.4,2021-11-20 02:51:36.216000172,2021-11-20 02:54:00.007071745,0.36,3,0
B74819d8cd55d,2021-11-20,18,1,18,0.3333,2021-11-20 10:15:28.341488084,2021-11-20 10:28:48.376057478,13.33,2021-11-20 10:15:28.341488084,2021-11-20 10:28:48.376057478,10.33,12,1
B7618ad463f2b,2021-11-20,19,1,16,0.3556,2021-11-20 10:28:48.376057479,2021-11-20 10:44:42.136872149,15.9,2021-11-20 10:28:48.376057479,2021-11-20 10:44:42.136872149,5.71,6,0
B75160fa3c10b,2021-11-20,10,1,14,0.5185,2021-11-20 10:44:42.136872150,2021-11-20 11:13:58.999617248,29.28,2021-11-20 10:44:42.136872150,2021-11-20 11:13:58.999617248,14.52,6,0
B4384d58f2bc7,2021-11-20,16,1,10,0.3704,2021-11-20 11:13:58.999617248,2021-11-20 11:34:53.901578032,20.92,2021-11-20 11:13:58.999617248,2021-11-20 11:34:53.901578032,12.14,6,0
B08351a349545,2021-11-20,14,1,10,0.3704,2021-11-20 11:34:53.901578032,2021-11-20 11:55:48.803538816,20.92,2021-11-20 11:34:53.901578032,2021-11-20 11:55:48.803538816,11.33,5,0
Bff03151376d4,2021-11-20,20,3,8,0.0,2021-11-20 02:00:00.000000000,2021-11-20 02:09:24.705882352,9.41,2021-11-20 02:00:00.000000000,2021-11-20 02:09:24.705882352,9.41,8,0
B56a8576abb92,2021-11-22,1,1,164,1.8222,2021-11-22 02:00:00.000000000,2021-11-22 03:04:18.823529411,64.31,2021-11-22 02:00:00.000000000,2021-11-22 03:04:18.823529411,60.32,149,7
Beb96e54e7d28,2021-11-22,4,1,38,0.4222,2021-11-22 03:04:18.823529411,2021-11-22 03:19:12.941176469,14.9,2021-11-22 03:04:18.823529411,2021-11-22 03:19:12.941176469,7.75,18,2
B919e9e1e1ada,2021-11-22,6,1,34,0.3778,2021-11-22 03:19:12.941176470,2021-11-22 03:33:26.274509803,14.22,2021-11-22 03:19:12.941176470,2021-11-22 03:33:26.274509803,2.13,4,0
Bfb7bcacc9b7c,2021-11-22,2,2,34,0.1181,2021-11-22 02:00:00.000000000,2021-11-22 02:02:46.666666666,2.78,2021-11-22 02:00:00.000000000,2021-11-22 02:02:46.666666666,2.78,31,2
B465d87613135,2021-11-22,22,1,24,0.5333,2021-11-22 03:33:26.274509803,2021-11-22 03:57:16.915731809,23.84,2021-11-22 03:33:26.274509803,2021-11-22 03:57:16.915731809,15.66,16,0
B664251626b56,2021-11-22,3,2,24,0.1111,2021-11-22 02:02:46.666666666,2021-11-22 02:05:31.373311549,2.75,2021-11-22 02:02:46.666666666,2021-11-22 02:05:31.373311549,0.41,3,0
B67da70fbf35a,2021-11-22,25,1,16,0.3556,2021-11-22 03:57:16.915731809,2021-11-22 04:13:10.676546479,15.9,2021-11-22 03:57:16.915731809,2021-11-22 04:13:10.676546479,3.82,4,0
B86f8db78941a,2021-11-22,23,2,14,0.0648,2021-11-22 02:05:31.373311550,2021-11-22 02:07:30.327927059,1.98,2021-11-22 02:05:31.373311550,2021-11-22 02:07:30.327927059,0.3,2,0
B88d93eb276c8,2021-11-22,21,2,12,0.0556,2021-11-22 02:07:30.327927060,2021-11-22 02:08:56.602570003,1.44,2021-11-22 02:07:30.327927060,2021-11-22 02:08:56.602570003,0.22,1,0
B71ebd40e8dc4,2021-11-22,20,3,4,0.0,2021-11-22 02:00:00.000000000,2021-11-22 02:04:42.352941176,4.71,2021-11-22 02:00:00.000000000,2021-11-22 02:04:42.352941176,4.71,3,0
Bf993410d5802,2021-11-23,1,1,136,1.5111,2021-11-23 02:00:00.000000000,2021-11-23 02:53:19.999999999,53.33,2021-11-23 02:00:00.000000000,2021-11-23 02:53:19.999999999,53.33,130,5
B280933da68a4,2021-11-23,5,1,74,0.8222,2021-11-23 02:53:19.999999999,2021-11-23 03:22:21.176470587,29.02,2021-11-23 02:53:19.999999999,2021-11-23 03:22:21.176470587,19.01,48,2
B39238e48ee43,2021-11-23,4,1,34,0.3778,2021-11-23 03:22:21.176470588,2021-11-23 03:35:41.176470587,13.33,2021-11-23 03:22:21.176470588,2021-11-23 03:35:41.176470587,2.85,7,0
B567cfed2fd7f,2021-11-23,3,2,32,0.1481,2021-11-23 02:00:00.000000000,2021-11-23 02:03:39.608859844,3.66,2021-11-23 02:00:00.000000000,2021-11-23 02:03:39.608859844,3.66,34,1
B54f03c77189c,2021-11-23,18,1,24,0.4444,2021-11-23 03:35:41.176470588,2021-11-23 03:53:27.889229781,17.78,2021-11-23 03:35:41.176470588,2021-11-23 03:53:27.889229781,11.49,15,1
Bcfd9409a498f,2021-11-23,10,1,18,0.6667,2021-11-23 03:53:27.889229781,2021-11-23 04:31:06.712759192,37.65,2021-11-23 03:53:27.889229781,2021-11-23 04:31:06.712759192,24.05,11,0
B71b6ffe4a5b4,2021-11-23,7,1,16,0.5926,2021-11-23 04:31:06.712759193,2021-11-23 05:03:10.753244211,32.07,2021-11-23 04:31:06.712759193,2021-11-23 05:03:10.753244211,22.48,11,1
B4d14110e8929,2021-11-23,20,3,14,0.0,2021-11-23 02:00:00.000000000,2021-11-23 02:16:28.235294117,16.47,2021-11-23 02:00:00.000000000,2021-11-23 02:16:28.235294117,16.47,15,0
Bde2ea6ac7bb5,2021-11-23,16,1,10,0.3704,2021-11-23 05:03:10.753244211,2021-11-23 05:24:05.655204995,20.92,2021-11-23 05:03:10.753244211,2021-11-23 05:24:05.655204995,11.1,5,0
B87fca7512642,2021-11-23,26,2,8,0.0556,2021-11-23 02:03:39.608859844,2021-11-23 02:05:13.726506902,1.57,2021-11-23 02:03:39.608859844,2021-11-23 02:05:13.726506902,0.24,1,0
Bd8e546d54b48,2021-11-25,1,1,170,1.8889,2021-11-25 02:00:00.000000000,2021-11-25 03:06:40.000000000,66.67,2021-11-25 02:00:00.000000000,2021-11-25 03:06:40.000000000,65.15,176,6
B40d51ec1de38,2021-11-25,4,1,60,0.6667,2021-11-25 03:06:40.000000000,2021-11-25 03:30:11.764705882,23.53,2021-11-25 03:06:40.000000000,2021-11-25 03:30:11.764705882,16.53,40,2
Bd447ac8db4fd,2021-11-25,5,1,50,0.5556,2021-11-25 03:30:11.764705882,2021-11-25 03:49:48.235294117,19.61,2021-11-25 03:30:11.764705882,2021-11-25 03:49:48.235294117,12.98,28,2
B803dd2513e5a,2021-11-25,2,2,48,0.1667,2021-11-25 02:00:00.000000000,2021-11-25 02:03:55.294117647,3.92,2021-11-25 02:00:00.000000000,2021-11-25 02:03:55.294117647,3.92,47,4
B4ec331a6237c,2021-11-25,6,1,30,0.3333,2021-11-25 03:49:48.235294117,2021-11-25 04:02:21.176470587,12.55,2021-11-25 03:49:48.235294117,2021-11-25 04:02:21.176470587,3.0,8,0
B9d59daa62914,2021-11-25,11,2,28,0.0648,2021-11-25 02:03:55.294117647,2021-11-25 02:05:03.921568627,1.14,2021-11-25 02:03:55.294117647,2021-11-25 02:05:03.921568627,0.17,4,0
B690179dc4a39,2021-11-25,3,2,24,0.1111,2021-11-25 02:05:03.921568627,2021-11-25 02:07:48.628213510,2.75,2021-11-25 02:05:03.921568627,2021-11-25 02:07:48.628213510,0.41,3,0
Bacbc6ec7ead9,2021-11-25,19,1,24,0.5333,2021-11-25 04:02:21.176470588,2021-11-25 04:26:11.817692594,23.84,2021-11-25 04:02:21.176470588,2021-11-25 04:26:11.817692594,14.92,11,1
B9d395c24e8b6,2021-11-25,9,1,20,0.5556,2021-11-25 04:26:11.817692594,2021-11-25 04:52:59.750159430,26.8,2021-11-25 04:26:11.817692594,2021-11-25 04:52:59.750159430,19.8,13,1
